perf_metric,perf_metric_diff,pvalue,lower,upper,feat,method,perf_metric_name,seed,dataset
0.601262473467289,-5.646343747167659e-5,0.8514851485148515,0.6011610221538115,0.6013493942761399,ability,glmnet,logLoss,100,seq_gl_lambda
0.6013671646141686,-1.6115458435128627e-4,0.8415841584158416,0.6010831516555535,0.6016519104313479,absence,glmnet,logLoss,100,seq_gl_lambda
0.601075456449012,1.3055358080538149e-4,0.099009900990099,0.6008766352548364,0.6012259044237602,absent,glmnet,logLoss,100,seq_gl_lambda
0.6014530786904014,-2.4706866058410437e-4,1,0.6012211950297359,0.6016643582939601,abundance,glmnet,logLoss,100,seq_gl_lambda
0.6013432876478642,-1.3727761804682714e-4,0.9504950495049505,0.6011945255757525,0.6014573342460965,abundant,glmnet,logLoss,100,seq_gl_lambda
0.6012471231519371,-4.1113122119740275e-5,1,0.6012076712103283,0.6012840673671982,access,glmnet,logLoss,100,seq_gl_lambda
0.6019315881997127,-7.2557816989538e-4,1,0.6013315796271173,0.6023935359633259,accession,glmnet,logLoss,100,seq_gl_lambda
0.6012492613524391,-4.325132262172904e-5,0.6534653465346535,0.6010736641836018,0.6014289526676058,accordance,glmnet,logLoss,100,seq_gl_lambda
0.6012890501189133,-8.304008909598704e-5,0.801980198019802,0.6010637969229514,0.6015010765640629,account,glmnet,logLoss,100,seq_gl_lambda
0.6012368657979252,-3.085576810790691e-5,0.8910891089108911,0.6011880894798127,0.6012840197061934,accumulation,glmnet,logLoss,100,seq_gl_lambda
0.6011989576408983,7.0523889190710065e-6,0.2871287128712871,0.6011861553179458,0.6012129127202164,accurate,glmnet,logLoss,100,seq_gl_lambda
0.6011534967544429,5.251327537447725e-5,0.22772277227722773,0.6010839547304618,0.6012215738785255,acetate,glmnet,logLoss,100,seq_gl_lambda
0.6012329814468925,-2.697141707519446e-5,0.5841584158415841,0.6010325821740158,0.6014507494953657,achieved,glmnet,logLoss,100,seq_gl_lambda
0.6012791201605491,-7.31101307317461e-5,0.9603960396039604,0.6011871278571743,0.6013605074325137,acid,glmnet,logLoss,100,seq_gl_lambda
0.6011126455924505,9.336443736684964e-5,0.13861386138613865,0.6009820382095223,0.6012337412487911,acids,glmnet,logLoss,100,seq_gl_lambda
0.6012620460904552,-5.603606063786515e-5,0.7920792079207921,0.6011278580965245,0.6013828486036171,acknowledge,glmnet,logLoss,100,seq_gl_lambda
0.598666572161696,0.00253943786812127,0.0198019801980198,0.5954532949413162,0.6009997197198935,acknowledgments,glmnet,logLoss,100,seq_gl_lambda
0.6012516582593973,-4.5648229579975386e-5,0.5742574257425742,0.6008541216142028,0.6016110235675958,acquired,glmnet,logLoss,100,seq_gl_lambda
0.6012169837373368,-1.0973707519457143e-5,0.6039603960396039,0.601074789604659,0.6013340870662283,acquisition,glmnet,logLoss,100,seq_gl_lambda
0.6013806716003642,-1.746615705469079e-4,0.8613861386138614,0.6011171563477705,0.6016247065034015,action,glmnet,logLoss,100,seq_gl_lambda
0.6012175019075814,-1.1491877764058245e-5,0.5148514851485149,0.6011752125656981,0.6012566052807718,activated,glmnet,logLoss,100,seq_gl_lambda
0.6013554423940248,-1.494323642075024e-4,0.7722772277227723,0.601062800085222,0.601720387267465,activation,glmnet,logLoss,100,seq_gl_lambda
0.6013501030947827,-1.440930649653227e-4,0.8514851485148515,0.6010813957319265,0.6015578476692796,active,glmnet,logLoss,100,seq_gl_lambda
0.6013067424721682,-1.0073244235087042e-4,0.7821782178217822,0.600981864775233,0.6015298460428182,activities,glmnet,logLoss,100,seq_gl_lambda
0.6013618584995254,-1.558484697080642e-4,0.7722772277227723,0.6009387651730392,0.6017032331464759,activity,glmnet,logLoss,100,seq_gl_lambda
0.6011971619347721,8.848095045199678e-6,0.45544554455445546,0.6010663625689344,0.601339073216895,acts,glmnet,logLoss,100,seq_gl_lambda
0.6011716481334894,3.4361896327883557e-5,0.21782178217821785,0.6010976160086171,0.6012493558988762,acute,glmnet,logLoss,100,seq_gl_lambda
0.6012026726516132,3.3373782041268285e-6,0.46534653465346537,0.6011289230964635,0.6012681764372835,adaptation,glmnet,logLoss,100,seq_gl_lambda
0.6012309054057052,-2.489537588790114e-5,0.6831683168316832,0.6011589563015287,0.6012725587346668,adapted,glmnet,logLoss,100,seq_gl_lambda
0.601327522072109,-1.2151204229171596e-4,0.8811881188118812,0.6010703992508541,0.6015371469124641,added,glmnet,logLoss,100,seq_gl_lambda
0.6012201123776749,-1.41023478575919e-5,0.8910891089108911,0.6011984405281715,0.6012381006326286,adding,glmnet,logLoss,100,seq_gl_lambda
0.6011503768519953,5.563317782197874e-5,0.27722772277227725,0.600857381931482,0.6014957407982804,addition,glmnet,logLoss,100,seq_gl_lambda
0.6011321428594348,7.386717038249113e-5,0.3069306930693069,0.6007648528327325,0.6013801088584689,additional,glmnet,logLoss,100,seq_gl_lambda
0.6012565662993948,-5.055626957750636e-5,0.6831683168316832,0.6011175972102651,0.6014129458414288,additionally,glmnet,logLoss,100,seq_gl_lambda
0.6013801938583251,-1.7418382850775682e-4,0.7821782178217822,0.60112940552398475,0.6016250235390045,address,glmnet,logLoss,100,seq_gl_lambda
0.6010049084820374,2.0110154777996936e-4,0.26732673267326734,0.6007499378377028,0.6012570107880976,adjacent,glmnet,logLoss,100,seq_gl_lambda
0.6013551414449335,-1.4913141511618822e-4,0.9801980198019802,0.6011843094405699,0.6015020140286097,adjusted,glmnet,logLoss,100,seq_gl_lambda
0.6013674099926262,-1.6139996280883917e-4,0.9603960396039604,0.6011855926758731,0.6015327002133967,administered,glmnet,logLoss,100,seq_gl_lambda
0.6012254017706072,-1.939174078990913e-5,0.7326732673267327,0.6011729778911904,0.6012732890378679,administration,glmnet,logLoss,100,seq_gl_lambda
0.6012589474578585,-5.2937428041133217e-5,0.8415841584158416,0.6011588654239068,0.601349396882491,advantage,glmnet,logLoss,100,seq_gl_lambda
0.6015278864856579,-3.218764558405862e-4,0.8118811881188119,0.6009427746618229,0.6020528434663848,affect,glmnet,logLoss,100,seq_gl_lambda
0.6012068387665085,-8.287366911607918e-7,0.46534653465346537,0.6009853659920141,0.6014450315156432,affected,glmnet,logLoss,100,seq_gl_lambda
0.6011019790429782,1.0403098683908762e-4,0.0099009900990099,0.60099344836908,0.6011960682192706,affecting,glmnet,logLoss,100,seq_gl_lambda
0.6011166349212045,8.937510861284359e-5,0.10891089108910892,0.6010322136107571,0.6012223055227269,affects,glmnet,logLoss,100,seq_gl_lambda
0.6012173042721035,-1.129424228618614e-5,0.7029702970297029,0.6011695547039191,0.6012637836650283,affinity,glmnet,logLoss,100,seq_gl_lambda
0.6012363759596316,-3.0365929814313297e-5,0.7623762376237624,0.6011402538664974,0.601317295821068,agar,glmnet,logLoss,100,seq_gl_lambda
0.6012764433990829,-7.043336926559896e-5,0.7722772277227723,0.6011374979000169,0.6013666140058403,agarose,glmnet,logLoss,100,seq_gl_lambda
0.6012423672624273,-3.63572326099737e-5,0.7326732673267327,0.601124574413846,0.6013429459212432,agent,glmnet,logLoss,100,seq_gl_lambda
0.601828456514442,-6.224464846246169e-4,1,0.601256557484816,0.6026093639435849,agents,glmnet,logLoss,100,seq_gl_lambda
0.6010838534737479,1.2215655606939713e-4,0.1782178217821782,0.6008118858293652,0.6012898417798032,agreement,glmnet,logLoss,100,seq_gl_lambda
0.6012353333597232,-2.9323329905905915e-5,0.9702970297029704,0.6012028565666041,0.601268342347965,albumin,glmnet,logLoss,100,seq_gl_lambda
0.6011995481376642,6.461892153142301e-6,0.4158415841584158,0.601127770542832,0.6012591226487151,aldrich,glmnet,logLoss,100,seq_gl_lambda
0.6012461767861428,-4.0166756325454855e-5,0.7326732673267327,0.6010948052222178,0.601379907546134,algorithm,glmnet,logLoss,100,seq_gl_lambda
0.6012673992274765,-6.13891976591896e-5,0.6039603960396039,0.6009309681181855,0.6015272904343589,aligned,glmnet,logLoss,100,seq_gl_lambda
0.6005582803805949,6.477296492224394e-4,0.3069306930693069,0.5993893755300139,0.6015252339263616,alignment,glmnet,logLoss,100,seq_gl_lambda
0.6012217441486687,-1.5734118851362666e-5,0.7722772277227723,0.6011790880221857,0.6012598745396365,aliquots,glmnet,logLoss,100,seq_gl_lambda
0.6014335131595916,-2.2750312977426468e-4,0.9702970297029704,0.6011627339784967,0.6016712491760117,allowed,glmnet,logLoss,100,seq_gl_lambda
0.6015274507418682,-3.214407120508689e-4,0.9801980198019802,0.6012025050844042,0.6018145503789454,allowing,glmnet,logLoss,100,seq_gl_lambda
0.6011104232381186,9.558679169874296e-5,0.24752475247524752,0.6009194560893444,0.6012611206575955,alpha,glmnet,logLoss,100,seq_gl_lambda
0.6011807211098679,2.528891994946214e-5,0.1188118811881188,0.6011380492021269,0.601212798971159,alter,glmnet,logLoss,100,seq_gl_lambda
0.6011800745474819,2.5935482335426308e-5,0.18811881188118812,0.6011280978253614,0.6012283367154648,altered,glmnet,logLoss,100,seq_gl_lambda
0.6011902023336327,1.580769618458877e-5,0.4356435643564357,0.6010702279162532,0.601305594228888,alternative,glmnet,logLoss,100,seq_gl_lambda
0.6013619961249131,-1.5598609509581696e-4,0.9207920792079208,0.6011493549649679,0.6015711150623975,alternatively,glmnet,logLoss,100,seq_gl_lambda
0.6013121235237631,-1.0611349394573644e-4,0.6138613861386139,0.6010831792521507,0.6015194710172969,american,glmnet,logLoss,100,seq_gl_lambda
0.6012327177526543,-2.6707722836971648e-5,0.8316831683168316,0.6011737395459748,0.6012835488667742,amino,glmnet,logLoss,100,seq_gl_lambda
0.60145542749325,-2.4941746343265514e-4,0.900990099009901,0.6010844609409237,0.6018273771879106,amount,glmnet,logLoss,100,seq_gl_lambda
0.6012857738850289,-7.97638552115787e-5,0.8712871287128713,0.6011777956712635,0.6013819551525907,amounts,glmnet,logLoss,100,seq_gl_lambda
0.6012160778526182,-1.0067822800885471e-5,0.5445544554455446,0.6010377771324555,0.601389251667903,ampicillin,glmnet,logLoss,100,seq_gl_lambda
0.6013947061258819,-1.886960960645334e-4,0.8217821782178217,0.6010509985110892,0.6016217732105544,amplification,glmnet,logLoss,100,seq_gl_lambda
0.6013324319739204,-1.2642194410306118e-4,0.9207920792079208,0.6011555712388432,0.6014807182630432,amplified,glmnet,logLoss,100,seq_gl_lambda
0.6013231803963186,-1.1717036650127356e-4,0.6138613861386139,0.6010170563766549,0.6015844022286249,amplify,glmnet,logLoss,100,seq_gl_lambda
0.6011820238500714,2.3986179745971725e-5,0.0396039603960396,0.6011599040549603,0.6012048465915191,anaerobic,glmnet,logLoss,100,seq_gl_lambda
0.601194168649612,1.1841380205379616e-5,0.4356435643564357,0.6009878077812604,0.6013469497917415,analyses,glmnet,logLoss,100,seq_gl_lambda
0.6013024267446619,-9.6416714844616e-5,0.5742574257425742,0.6002906233319537,0.6020849080142612,analysis,glmnet,logLoss,100,seq_gl_lambda
0.6012231664816013,-1.7156451784017257e-5,0.6534653465346535,0.6011364425047034,0.6012961527805558,analyze,glmnet,logLoss,100,seq_gl_lambda
0.6012179431944639,-1.1933164646538152e-5,0.7326732673267327,0.6011884208656403,0.6012479253692129,analyzed,glmnet,logLoss,100,seq_gl_lambda
0.6012727393415307,-6.672931171336494e-5,0.9108910891089108,0.6012010742099634,0.6013553969073291,analyzing,glmnet,logLoss,100,seq_gl_lambda
0.6012038288776144,2.181152202962444e-6,0.0297029702970297,0.6012013620565373,0.6012058567012588,animal,glmnet,logLoss,100,seq_gl_lambda
0.6014032690324778,-1.972590026604326e-4,0.8712871287128713,0.6010276073068476,0.6017091607340931,animals,glmnet,logLoss,100,seq_gl_lambda
0.6014595066117435,-2.534965819261936e-4,0.8910891089108911,0.601066078423659,0.6017867325577305,annotated,glmnet,logLoss,100,seq_gl_lambda
0.6012381213645126,-3.211133469527283e-5,0.8316831683168316,0.6011664566321793,0.6012956725887804,annotation,glmnet,logLoss,100,seq_gl_lambda
0.6011824631738644,2.3546855952960577e-5,0.27722772277227725,0.6011153198118554,0.6012360154534179,announcement,glmnet,logLoss,100,seq_gl_lambda
0.6012062758595189,-2.658297015845079e-7,0.45544554455445546,0.6008660978187094,0.6015582999671388,anova,glmnet,logLoss,100,seq_gl_lambda
0.6012810495922825,-7.5039562465129e-5,0.7524752475247525,0.6010734226666035,0.6014686105581211,anti,glmnet,logLoss,100,seq_gl_lambda
0.6012142144198487,-8.204390031352204e-6,0.6534653465346535,0.6011329659526873,0.6012719443863047,antibiotic,glmnet,logLoss,100,seq_gl_lambda
0.6012138906782181,-7.880648400737655e-6,0.6138613861386139,0.6010872752350366,0.6013084246582414,antibiotics,glmnet,logLoss,100,seq_gl_lambda
0.6013815599908322,-1.7554996101487583e-4,0.8415841584158416,0.6010189713360243,0.6017073800823077,antibodies,glmnet,logLoss,100,seq_gl_lambda
