cv_metric_AUC,logLoss,AUC,prAUC,Accuracy,Kappa,F1,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,Detection_Rate,Balanced_Accuracy,method,seed,dataset
0.899502549302549,0.529099481831272,0.769230769230769,0.671982126666446,0.756756756756757,0.237986270022883,0.307692307692308,0.181818181818182,1,1,0.742857142857143,1,0.181818181818182,0.0540540540540541,0.590909090909091,glmnet,100,data_avail_glmnet
0.861474025974026,0.503930587870017,0.842657342657343,0.720159895869495,0.756756756756757,0.237986270022883,0.852459016393443,1,0.181818181818182,0.742857142857143,1,0.742857142857143,1,0.702702702702703,0.590909090909091,glmnet,101,data_avail_glmnet
0.859953342953343,0.555148144544446,0.776223776223776,0.686295599888719,0.675675675675676,-0.0521327014218013,0.806451612903226,0.961538461538462,0,0.694444444444445,0,0.694444444444444,0.961538461538462,0.675675675675676,0.480769230769231,glmnet,102,data_avail_glmnet
0.871241606541607,0.513169247086825,0.811188811188811,0.755716851403279,0.783783783783784,0.345132743362832,0.866666666666667,1,0.272727272727273,0.764705882352941,1,0.764705882352941,1,0.702702702702703,0.636363636363636,glmnet,103,data_avail_glmnet
0.842466714766715,0.488138276745617,0.891608391608392,0.789810620243142,0.783783783783784,0.345132743362832,0.428571428571429,0.272727272727273,1,1,0.764705882352941,1,0.272727272727273,0.0810810810810811,0.636363636363636,glmnet,104,data_avail_glmnet
0.885497498797499,0.549936425413275,0.741258741258741,0.659696591519091,0.72972972972973,0.18141592920354,0.833333333333333,0.961538461538462,0.181818181818182,0.735294117647059,0.666666666666667,0.735294117647059,0.961538461538462,0.675675675675676,0.571678321678322,glmnet,105,data_avail_glmnet
0.874880904280904,0.546377144708277,0.811188811188811,0.695635412467068,0.702702702702703,0,0.825396825396825,1,0,0.702702702702703,NA,0.702702702702703,1,0.702702702702703,0.5,glmnet,106,data_avail_glmnet
0.864075468975469,0.51946306098369,0.856643356643357,0.74089673237723,0.756756756756757,0.329979879275654,0.842105263157895,0.923076923076923,0.363636363636364,0.774193548387097,0.666666666666667,0.774193548387097,0.923076923076923,0.648648648648649,0.643356643356643,glmnet,107,data_avail_glmnet
0.883634151034151,0.518020927470488,0.825174825174825,0.729928193071064,0.72972972972973,0.18141592920354,0.833333333333333,0.961538461538462,0.181818181818182,0.735294117647059,0.666666666666667,0.735294117647059,0.961538461538462,0.675675675675676,0.571678321678322,glmnet,108,data_avail_glmnet
0.839280471380471,0.47886086254081,0.909090909090909,0.83486674831723,0.783783783783784,0.345132743362832,0.866666666666667,1,0.272727272727273,0.764705882352941,1,0.764705882352941,1,0.702702702702703,0.636363636363636,glmnet,109,data_avail_glmnet
