Available,Unavailable,actual,tp,fp,sensitivity,fpr,specificity,precision,dataset,method,seed
0.8400653779770442,0.15993462202295583,Available,2,0,0.07692307692307693,0,1,1,data_avail_glmnet,glmnet,102
0.8299914702784186,0.17000852972158145,Available,3,0,0.1153846153846154,0,1,1,data_avail_glmnet,glmnet,102
0.8266909818627494,0.1733090181372506,Available,4,0,0.15384615384615383,0,1,1,data_avail_glmnet,glmnet,102
0.8214066564272049,0.17859334357279513,Available,5,0,0.19230769230769232,0,1,1,data_avail_glmnet,glmnet,102
0.8146801832820076,0.18531981671799236,Available,6,0,0.2307692307692308,0,1,1,data_avail_glmnet,glmnet,102
0.7911587854550156,0.2088412145449844,Available,7,0,0.2692307692307692,0,1,1,data_avail_glmnet,glmnet,102
0.7865995971914499,0.21340040280855008,Unavailable,7,1,0.2692307692307692,0.09090909090909093,0.9090909090909092,0.875,data_avail_glmnet,glmnet,102
0.7858216311359207,0.21417836886407923,Available,8,1,0.3076923076923077,0.09090909090909093,0.9090909090909092,0.8888888888888888,data_avail_glmnet,glmnet,102
0.7817350034843561,0.21826499651564388,Available,9,1,0.34615384615384615,0.09090909090909093,0.9090909090909092,0.9,data_avail_glmnet,glmnet,102
0.7400757870570904,0.2599242129429095,Available,10,1,0.38461538461538464,0.09090909090909093,0.9090909090909092,0.9090909090909092,data_avail_glmnet,glmnet,102
0.7325929282923489,0.26740707170765105,Available,11,1,0.4230769230769231,0.09090909090909093,0.9090909090909092,0.9166666666666666,data_avail_glmnet,glmnet,102
0.7278060991132931,0.2721939008867069,Unavailable,11,2,0.4230769230769231,0.18181818181818185,0.8181818181818181,0.8461538461538461,data_avail_glmnet,glmnet,102
0.7237422338520068,0.2762577661479932,Available,12,2,0.4615384615384616,0.18181818181818185,0.8181818181818181,0.8571428571428571,data_avail_glmnet,glmnet,102
0.7237422338520068,0.2762577661479932,Available,13,2,0.5,0.18181818181818185,0.8181818181818181,0.8666666666666667,data_avail_glmnet,glmnet,102
0.7187067805866229,0.28129321941337715,Available,14,2,0.5384615384615384,0.18181818181818185,0.8181818181818181,0.875,data_avail_glmnet,glmnet,102
0.7184323366777634,0.2815676633222366,Available,15,2,0.5769230769230769,0.18181818181818185,0.8181818181818181,0.8823529411764706,data_avail_glmnet,glmnet,102
0.7184323366777634,0.2815676633222366,Available,16,2,0.6153846153846154,0.18181818181818185,0.8181818181818181,0.8888888888888888,data_avail_glmnet,glmnet,102
0.704310675907079,0.29568932409292104,Available,17,2,0.6538461538461539,0.18181818181818185,0.8181818181818181,0.8947368421052632,data_avail_glmnet,glmnet,102
0.7018157995885205,0.2981842004114795,Available,18,2,0.6923076923076923,0.18181818181818185,0.8181818181818181,0.9,data_avail_glmnet,glmnet,102
0.6958257571668848,0.3041742428331152,Available,19,2,0.7307692307692307,0.18181818181818185,0.8181818181818181,0.9047619047619048,data_avail_glmnet,glmnet,102
0.6914732224198779,0.3085267775801222,Unavailable,19,3,0.7307692307692307,0.2727272727272727,0.7272727272727273,0.8636363636363636,data_avail_glmnet,glmnet,102
0.6872182938115018,0.3127817061884982,Unavailable,19,4,0.7307692307692307,0.3636363636363637,0.6363636363636364,0.8260869565217391,data_avail_glmnet,glmnet,102
0.6834990320570465,0.31650096794295346,Available,20,4,0.7692307692307693,0.3636363636363637,0.6363636363636364,0.8333333333333334,data_avail_glmnet,glmnet,102
0.6818576897830799,0.3181423102169201,Available,21,4,0.8076923076923077,0.3636363636363637,0.6363636363636364,0.84,data_avail_glmnet,glmnet,102
0.6735055766912666,0.32649442330873335,Unavailable,21,5,0.8076923076923077,0.4545454545454546,0.5454545454545454,0.8076923076923077,data_avail_glmnet,glmnet,102
0.6720712827271149,0.32792871727288503,Available,22,5,0.8461538461538461,0.4545454545454546,0.5454545454545454,0.8148148148148148,data_avail_glmnet,glmnet,102
0.670952490788004,0.32904750921199594,Available,23,5,0.8846153846153846,0.4545454545454546,0.5454545454545454,0.8214285714285714,data_avail_glmnet,glmnet,102
0.6699297330840204,0.33007026691597957,Unavailable,23,6,0.8846153846153846,0.5454545454545454,0.4545454545454546,0.7931034482758621,data_avail_glmnet,glmnet,102
0.6671370204578507,0.3328629795421493,Available,24,6,0.9230769230769232,0.5454545454545454,0.4545454545454546,0.8,data_avail_glmnet,glmnet,102
0.6600779985857617,0.3399220014142384,Unavailable,24,7,0.9230769230769232,0.6363636363636364,0.3636363636363637,0.7741935483870968,data_avail_glmnet,glmnet,102
0.6562866229980914,0.3437133770019086,Unavailable,24,8,0.9230769230769232,0.7272727272727273,0.2727272727272727,0.75,data_avail_glmnet,glmnet,102
0.6306591418530787,0.3693408581469213,Unavailable,24,9,0.9230769230769232,0.8181818181818182,0.18181818181818177,0.7272727272727273,data_avail_glmnet,glmnet,102
0.627548594394586,0.372451405605414,Available,25,9,0.9615384615384616,0.8181818181818182,0.18181818181818177,0.7352941176470589,data_avail_glmnet,glmnet,102
0.6185740632303391,0.3814259367696609,Unavailable,25,10,0.9615384615384616,0.9090909090909092,0.09090909090909094,0.7142857142857143,data_avail_glmnet,glmnet,102
0.516230347274245,0.483769652725755,Unavailable,25,11,0.9615384615384616,1,0,0.6944444444444444,data_avail_glmnet,glmnet,102
0.4877914568233628,0.5122085431766372,Available,26,11,1,1,0,0.7027027027027027,data_avail_glmnet,glmnet,102
0.8659504556087385,0.13404954439126152,Available,1,0,0.03846153846153846,0,1,1,data_avail_glmnet,glmnet,103
0.8344790189305084,0.16552098106949167,Available,2,0,0.07692307692307693,0,1,1,data_avail_glmnet,glmnet,103
0.8328338426918911,0.16716615730810885,Available,3,0,0.1153846153846154,0,1,1,data_avail_glmnet,glmnet,103
0.8309536779081993,0.16904632209180068,Available,4,0,0.15384615384615383,0,1,1,data_avail_glmnet,glmnet,103
0.8285359365812343,0.17146406341876577,Available,5,0,0.19230769230769232,0,1,1,data_avail_glmnet,glmnet,103
0.8032066495856975,0.1967933504143025,Available,6,0,0.2307692307692308,0,1,1,data_avail_glmnet,glmnet,103
0.7990156984722487,0.20098430152775124,Available,7,0,0.2692307692307692,0,1,1,data_avail_glmnet,glmnet,103
0.78490469899182,0.21509530100817997,Available,8,0,0.3076923076923077,0,1,1,data_avail_glmnet,glmnet,103
0.7783370220662723,0.22166297793372772,Unavailable,8,1,0.3076923076923077,0.09090909090909093,0.9090909090909092,0.8888888888888888,data_avail_glmnet,glmnet,103
0.7620273275943497,0.23797267240565037,Available,9,1,0.34615384615384615,0.09090909090909093,0.9090909090909092,0.9,data_avail_glmnet,glmnet,103
0.757175290499956,0.242824709500044,Available,10,1,0.38461538461538464,0.09090909090909093,0.9090909090909092,0.9090909090909092,data_avail_glmnet,glmnet,103
0.7450135699806659,0.25498643001933413,Available,11,1,0.4230769230769231,0.09090909090909093,0.9090909090909092,0.9166666666666666,data_avail_glmnet,glmnet,103
0.731387115149247,0.26861288485075296,Available,12,1,0.4615384615384616,0.09090909090909093,0.9090909090909092,0.9230769230769232,data_avail_glmnet,glmnet,103
0.7285025142182449,0.27149748578175514,Available,13,1,0.5,0.09090909090909093,0.9090909090909092,0.9285714285714286,data_avail_glmnet,glmnet,103
0.7277143728618993,0.27228562713810067,Unavailable,13,2,0.5,0.18181818181818185,0.8181818181818181,0.8666666666666667,data_avail_glmnet,glmnet,103
0.7164980808754813,0.2835019191245188,Unavailable,13,3,0.5,0.2727272727272727,0.7272727272727273,0.8125,data_avail_glmnet,glmnet,103
0.7163802267310178,0.2836197732689822,Available,14,3,0.5384615384615384,0.2727272727272727,0.7272727272727273,0.8235294117647058,data_avail_glmnet,glmnet,103
0.715885391476331,0.28411460852366893,Available,15,3,0.5769230769230769,0.2727272727272727,0.7272727272727273,0.8333333333333334,data_avail_glmnet,glmnet,103
0.7096353123969974,0.29036468760300266,Available,16,3,0.6153846153846154,0.2727272727272727,0.7272727272727273,0.8421052631578947,data_avail_glmnet,glmnet,103
0.688256130525281,0.31174386947471894,Available,17,3,0.6538461538461539,0.2727272727272727,0.7272727272727273,0.85,data_avail_glmnet,glmnet,103
0.6875174657979156,0.3124825342020844,Available,18,3,0.6923076923076923,0.2727272727272727,0.7272727272727273,0.8571428571428571,data_avail_glmnet,glmnet,103
0.6780104589231472,0.32198954107685285,Available,19,3,0.7307692307692307,0.2727272727272727,0.7272727272727273,0.8636363636363636,data_avail_glmnet,glmnet,103
0.6515675445412664,0.3484324554587336,Available,20,3,0.7692307692307693,0.2727272727272727,0.7272727272727273,0.8695652173913043,data_avail_glmnet,glmnet,103
0.6479979505430413,0.3520020494569586,Available,21,3,0.8076923076923077,0.2727272727272727,0.7272727272727273,0.875,data_avail_glmnet,glmnet,103
0.6346069488445729,0.3653930511554271,Available,22,3,0.8461538461538461,0.2727272727272727,0.7272727272727273,0.88,data_avail_glmnet,glmnet,103
0.6333025973827225,0.36669740261727746,Unavailable,22,4,0.8461538461538461,0.3636363636363637,0.6363636363636364,0.8461538461538461,data_avail_glmnet,glmnet,103
0.585037663084212,0.41496233691578793,Unavailable,22,5,0.8461538461538461,0.4545454545454546,0.5454545454545454,0.8148148148148148,data_avail_glmnet,glmnet,103
0.5713751027395007,0.4286248972604993,Available,23,5,0.8846153846153846,0.4545454545454546,0.5454545454545454,0.8214285714285714,data_avail_glmnet,glmnet,103
0.564636330644974,0.435363669355026,Available,24,5,0.9230769230769232,0.4545454545454546,0.5454545454545454,0.8275862068965517,data_avail_glmnet,glmnet,103
0.5578523359019589,0.442147664098041,Available,25,5,0.9615384615384616,0.4545454545454546,0.5454545454545454,0.8333333333333334,data_avail_glmnet,glmnet,103
0.5506022961111892,0.4493977038888109,Unavailable,25,6,0.9615384615384616,0.5454545454545454,0.4545454545454546,0.8064516129032258,data_avail_glmnet,glmnet,103
0.5401898995275274,0.4598101004724726,Unavailable,25,7,0.9615384615384616,0.6363636363636364,0.3636363636363637,0.78125,data_avail_glmnet,glmnet,103
0.5357187163598189,0.464281283640181,Available,26,7,1,0.6363636363636364,0.3636363636363637,0.7878787878787878,data_avail_glmnet,glmnet,103
0.5331993154988552,0.4668006845011447,Unavailable,26,8,1,0.7272727272727273,0.2727272727272727,0.7647058823529411,data_avail_glmnet,glmnet,103
0.4864808679023823,0.5135191320976177,Unavailable,26,9,1,0.8181818181818182,0.18181818181818177,0.7428571428571429,data_avail_glmnet,glmnet,103
0.4812204053190056,0.5187795946809944,Unavailable,26,10,1,0.9090909090909092,0.09090909090909094,0.7222222222222222,data_avail_glmnet,glmnet,103
0.4117995047216113,0.5882004952783887,Unavailable,26,11,1,1,0,0.7027027027027027,data_avail_glmnet,glmnet,103
0.8564484483644992,0.14355155163550076,Available,1,0,0.03846153846153846,0,1,1,data_avail_glmnet,glmnet,104
0.85546949823693,0.14453050176307003,Available,2,0,0.07692307692307693,0,1,1,data_avail_glmnet,glmnet,104
0.8227123747086933,0.17728762529130665,Available,3,0,0.1153846153846154,0,1,1,data_avail_glmnet,glmnet,104
0.8160769549887512,0.18392304501124884,Available,4,0,0.15384615384615383,0,1,1,data_avail_glmnet,glmnet,104
0.8139214363983487,0.18607856360165137,Available,5,0,0.19230769230769232,0,1,1,data_avail_glmnet,glmnet,104
0.8137023228135267,0.18629767718647325,Available,6,0,0.2307692307692308,0,1,1,data_avail_glmnet,glmnet,104
0.8132844292733239,0.18671557072667608,Available,7,0,0.2692307692307692,0,1,1,data_avail_glmnet,glmnet,104
0.804402922296119,0.195597077703881,Available,8,0,0.3076923076923077,0,1,1,data_avail_glmnet,glmnet,104
0.7968214954006927,0.20317850459930736,Available,9,0,0.34615384615384615,0,1,1,data_avail_glmnet,glmnet,104
0.7828563325407328,0.2171436674592671,Available,10,0,0.38461538461538464,0,1,1,data_avail_glmnet,glmnet,104
0.7780369014455708,0.22196309855442917,Available,11,0,0.4230769230769231,0,1,1,data_avail_glmnet,glmnet,104
0.7741434349905404,0.2258565650094596,Available,12,0,0.4615384615384616,0,1,1,data_avail_glmnet,glmnet,104
0.7645904693432322,0.23540953065676776,Available,13,0,0.5,0,1,1,data_avail_glmnet,glmnet,104
0.7591291663997987,0.24087083360020137,Available,14,0,0.5384615384615384,0,1,1,data_avail_glmnet,glmnet,104
0.7577913424962561,0.24220865750374387,Available,15,0,0.5769230769230769,0,1,1,data_avail_glmnet,glmnet,104
0.7328909406199596,0.26710905938004037,Available,16,0,0.6153846153846154,0,1,1,data_avail_glmnet,glmnet,104
0.7054705960779841,0.2945294039220159,Available,17,0,0.6538461538461539,0,1,1,data_avail_glmnet,glmnet,104
0.6954272370029249,0.3045727629970752,Available,18,0,0.6923076923076923,0,1,1,data_avail_glmnet,glmnet,104
0.6933125766803038,0.30668742331969623,Available,19,0,0.7307692307692307,0,1,1,data_avail_glmnet,glmnet,104
0.6888946855119646,0.3111053144880353,Unavailable,19,1,0.7307692307692307,0.09090909090909093,0.9090909090909092,0.95,data_avail_glmnet,glmnet,104
0.6886867188578508,0.3113132811421492,Unavailable,19,2,0.7307692307692307,0.18181818181818185,0.8181818181818181,0.9047619047619048,data_avail_glmnet,glmnet,104
0.6836241116213736,0.3163758883786264,Available,20,2,0.7692307692307693,0.18181818181818185,0.8181818181818181,0.9090909090909092,data_avail_glmnet,glmnet,104
0.6744813382766942,0.3255186617233058,Available,21,2,0.8076923076923077,0.18181818181818185,0.8181818181818181,0.9130434782608696,data_avail_glmnet,glmnet,104
0.6741434886032425,0.3258565113967576,Unavailable,21,3,0.8076923076923077,0.2727272727272727,0.7272727272727273,0.875,data_avail_glmnet,glmnet,104
0.6462227994047703,0.35377720059522966,Available,22,3,0.8461538461538461,0.2727272727272727,0.7272727272727273,0.88,data_avail_glmnet,glmnet,104
0.6462227994047703,0.35377720059522966,Available,23,3,0.8846153846153846,0.2727272727272727,0.7272727272727273,0.8846153846153846,data_avail_glmnet,glmnet,104
0.6408606676305717,0.35913933236942824,Unavailable,23,4,0.8846153846153846,0.3636363636363637,0.6363636363636364,0.8518518518518519,data_avail_glmnet,glmnet,104
0.6402519486138085,0.3597480513861915,Unavailable,23,5,0.8846153846153846,0.4545454545454546,0.5454545454545454,0.8214285714285714,data_avail_glmnet,glmnet,104
0.6313990577221564,0.3686009422778436,Available,24,5,0.9230769230769232,0.4545454545454546,0.5454545454545454,0.8275862068965517,data_avail_glmnet,glmnet,104
0.6151881135389607,0.38481188646103925,Unavailable,24,6,0.9230769230769232,0.5454545454545454,0.4545454545454546,0.8,data_avail_glmnet,glmnet,104
0.6141179611809691,0.385882038819031,Unavailable,24,7,0.9230769230769232,0.6363636363636364,0.3636363636363637,0.7741935483870968,data_avail_glmnet,glmnet,104
0.5876142731036327,0.4123857268963673,Unavailable,24,8,0.9230769230769232,0.7272727272727273,0.2727272727272727,0.75,data_avail_glmnet,glmnet,104
0.5563383476773802,0.4436616523226198,Available,25,8,0.9615384615384616,0.7272727272727273,0.2727272727272727,0.7575757575757576,data_avail_glmnet,glmnet,104
0.548327018154223,0.4516729818457769,Available,26,8,1,0.7272727272727273,0.2727272727272727,0.7647058823529411,data_avail_glmnet,glmnet,104
0.4767540472028544,0.5232459527971456,Unavailable,26,9,1,0.8181818181818182,0.18181818181818177,0.7428571428571429,data_avail_glmnet,glmnet,104
0.4282530145635232,0.5717469854364768,Unavailable,26,10,1,0.9090909090909092,0.09090909090909094,0.7222222222222222,data_avail_glmnet,glmnet,104
0.41101248434111914,0.5889875156588809,Unavailable,26,11,1,1,0,0.7027027027027027,data_avail_glmnet,glmnet,104
0.8498157926902706,0.15018420730972934,Available,1,0,0.03846153846153846,0,1,1,data_avail_glmnet,glmnet,105
0.8289234493366386,0.1710765506633614,Available,2,0,0.07692307692307693,0,1,1,data_avail_glmnet,glmnet,105
0.8250775136912127,0.17492248630878732,Available,3,0,0.1153846153846154,0,1,1,data_avail_glmnet,glmnet,105
0.8222902752932406,0.17770972470675944,Available,4,0,0.15384615384615383,0,1,1,data_avail_glmnet,glmnet,105
0.8182896319793337,0.1817103680206663,Available,5,0,0.19230769230769232,0,1,1,data_avail_glmnet,glmnet,105
0.8068547379197475,0.19314526208025248,Available,6,0,0.2307692307692308,0,1,1,data_avail_glmnet,glmnet,105
0.7853273660262156,0.21467263397378444,Unavailable,6,1,0.2307692307692308,0.09090909090909093,0.9090909090909092,0.8571428571428571,data_avail_glmnet,glmnet,105
0.7614972942232916,0.2385027057767084,Available,7,1,0.2692307692307692,0.09090909090909093,0.9090909090909092,0.875,data_avail_glmnet,glmnet,105
0.752449670763519,0.24755032923648104,Available,8,1,0.3076923076923077,0.09090909090909093,0.9090909090909092,0.8888888888888888,data_avail_glmnet,glmnet,105
0.7420469104521537,0.2579530895478463,Available,9,1,0.34615384615384615,0.09090909090909093,0.9090909090909092,0.9,data_avail_glmnet,glmnet,105
0.7392349711097697,0.2607650288902304,Available,10,1,0.38461538461538464,0.09090909090909093,0.9090909090909092,0.9090909090909092,data_avail_glmnet,glmnet,105
