perf_metric,perf_metric_diff,pvalue,names,method,perf_metric_name,seed,dataset
0.6775803510815082,2.4485117739780904e-5,0.38613861386138615,affected,glmnet,logLoss,100,words-mini_SLURM
0.6776059088636417,-1.0726643937530866e-6,0.9306930693069309,affecting,glmnet,logLoss,100,words-mini_SLURM
0.6780633299421444,-4.584937428964153e-4,0.8514851485148515,affects|blocks|examine|extensive|motif,glmnet,logLoss,100,words-mini_SLURM
0.6775700717419677,3.476445728023414e-5,0.4455445544554455,affinity,glmnet,logLoss,100,words-mini_SLURM
0.6774500826455023,1.547535537456124e-4,0.0297029702970297,agar,glmnet,logLoss,100,words-mini_SLURM
0.6772057823607411,3.990538385068021e-4,0.0891089108910891,agarose|slowly|visualized,glmnet,logLoss,100,words-mini_SLURM
0.6780652249658552,-4.603887666072559e-4,0.5742574257425742,age,glmnet,logLoss,100,words-mini_SLURM
0.6776425341981979,-3.769799894992598e-5,0.9306930693069309,agent,glmnet,logLoss,100,words-mini_SLURM
0.6775836500376337,2.1186161614283883e-5,0.48514851485148514,agents,glmnet,logLoss,100,words-mini_SLURM
0.6775357490796365,6.908711961139957e-5,0.6039603960396039,agreement,glmnet,logLoss,100,words-mini_SLURM
0.6775317579091876,7.30782900603133e-5,0.25742574257425743,ai,glmnet,logLoss,100,words-mini_SLURM
0.677483190754486,1.2164544476189754e-4,0.0594059405940594,air,glmnet,logLoss,100,words-mini_SLURM
0.6773329534580136,2.7188274123435274e-4,0.31683168316831684,al,glmnet,logLoss,100,words-mini_SLURM
0.6774259805174481,1.788556817998721e-4,0.26732673267326734,albumin,glmnet,logLoss,100,words-mini_SLURM
0.6767605250508368,8.443111484111032e-4,0.06930693069306931,aldrich,glmnet,logLoss,100,words-mini_SLURM
0.677213523432868,3.913127663799365e-4,0.4356435643564357,algorithm|initially,glmnet,logLoss,100,words-mini_SLURM
0.677539837612466,6.499858678199466e-5,0.37623762376237624,aligned|beads|sb,glmnet,logLoss,100,words-mini_SLURM
0.6790144740464108,-0.00140963784716285,0.7524752475247525,alignment,glmnet,logLoss,100,words-mini_SLURM
0.6775581819249311,4.665427431682634e-5,0.1485148514851485,aliquots,glmnet,logLoss,100,words-mini_SLURM
0.6775448658368725,5.9970362375483255e-5,0.4455445544554455,allowed,glmnet,logLoss,100,words-mini_SLURM
0.6776355452315479,-3.070903229995814e-5,0.7029702970297029,allowing,glmnet,logLoss,100,words-mini_SLURM
0.6776011242231182,3.711976129694427e-6,0.37623762376237624,alpha,glmnet,logLoss,100,words-mini_SLURM
0.6761522196815795,0.00145261651766848,0.0099009900990099,alter,glmnet,logLoss,100,words-mini_SLURM
0.6769258230037106,6.790131955373147e-4,0.06930693069306931,altered,glmnet,logLoss,100,words-mini_SLURM
0.677714722815393,-1.0988661614508288e-4,0.45544554455445546,alternative,glmnet,logLoss,100,words-mini_SLURM
0.6776972184878982,-9.238228865027232e-5,0.5544554455445545,alternatively,glmnet,logLoss,100,words-mini_SLURM
0.6776260993723818,-2.12631731338897e-5,0.4455445544554455,amino,glmnet,logLoss,100,words-mini_SLURM
0.6777639960931355,-1.5915989388759488e-4,0.7920792079207921,amount,glmnet,logLoss,100,words-mini_SLURM
0.6784307561849304,-8.259199856824884e-4,0.7128712871287128,amounts,glmnet,logLoss,100,words-mini_SLURM
0.6777117693747517,-1.0693317550380944e-4,0.9801980198019802,ampicillin|location,glmnet,logLoss,100,words-mini_SLURM
0.6794555971703314,-0.00185076097108349,0.7029702970297029,amplicon,glmnet,logLoss,100,words-mini_SLURM
0.6789665925118631,-0.00136175631261514,0.9108910891089108,amplicons|electrophoresis|fit,glmnet,logLoss,100,words-mini_SLURM
0.6795190292805271,-0.00191419308127915,0.900990099009901,amplification,glmnet,logLoss,100,words-mini_SLURM
0.6777977383023482,-1.9290210310030087e-4,0.7425742574257426,amplified,glmnet,logLoss,100,words-mini_SLURM
0.6771112421571633,4.935940420845997e-4,0.1782178217821782,amplify,glmnet,logLoss,100,words-mini_SLURM
0.6772710104760169,3.3382572323104043e-4,0.1485148514851485,anaerobic|families|recovery,glmnet,logLoss,100,words-mini_SLURM
0.677620886525874,-1.6050326626104727e-5,0.6336633663366337,analyses,glmnet,logLoss,100,words-mini_SLURM
0.6783162382731047,-7.114020738567817e-4,0.6336633663366337,analysis,glmnet,logLoss,100,words-mini_SLURM
0.6768663780370452,7.384581622027486e-4,0.04950495049504951,analyze,glmnet,logLoss,100,words-mini_SLURM
0.6776292128100722,-2.437661082421716e-5,0.6138613861386139,analyzed,glmnet,logLoss,100,words-mini_SLURM
0.6778273811519004,-2.225449526525036e-4,0.6633663366336634,analyzing,glmnet,logLoss,100,words-mini_SLURM
0.6775883049214909,1.6531277757025897e-5,0.25742574257425743,animal,glmnet,logLoss,100,words-mini_SLURM
0.6795444710813064,-0.0019396348820585,0.8613861386138614,animals,glmnet,logLoss,100,words-mini_SLURM
0.6775991897620101,5.646437237882829e-6,0.45544554455445546,annotated,glmnet,logLoss,100,words-mini_SLURM
0.6776409119748342,-3.607577558628616e-5,0.5445544554455446,annotation|foundation,glmnet,logLoss,100,words-mini_SLURM
0.6779949152616653,-3.900790624173922e-4,0.6534653465346535,anti,glmnet,logLoss,100,words-mini_SLURM
0.6768892515467483,7.155846524996567e-4,0.32673267326732675,antibiotic,glmnet,logLoss,100,words-mini_SLURM
0.6793768499288237,-0.0017720137295758,0.6831683168316832,antibiotics,glmnet,logLoss,100,words-mini_SLURM
0.6781910776444037,-5.86241445155733e-4,0.5643564356435643,antibodies,glmnet,logLoss,100,words-mini_SLURM
0.6781550829837196,-5.502467844716863e-4,0.504950495049505,antibody|counting|fetal|fluorescent|localization|processed|rabbit|receptor|transfection,glmnet,logLoss,100,words-mini_SLURM
0.67758045687517,2.437932407794996e-5,0.3564356435643564,antigen,glmnet,logLoss,100,words-mini_SLURM
0.6781515196068234,-5.466834075754656e-4,0.8514851485148515,antimicrobial,glmnet,logLoss,100,words-mini_SLURM
0.6773021548038175,3.026813954304375e-4,0.07920792079207921,apparently,glmnet,logLoss,100,words-mini_SLURM
0.6775600921123832,4.474408686472309e-5,0.5148514851485149,appeared,glmnet,logLoss,100,words-mini_SLURM
0.677600624137727,4.212061520902921e-6,0.49504950495049505,appears,glmnet,logLoss,100,words-mini_SLURM
0.6787922132278764,-0.00118737702862847,0.5643564356435643,application|reached,glmnet,logLoss,100,words-mini_SLURM
0.673661448006506,0.00394338819274198,0.0594059405940594,applied,glmnet,logLoss,100,words-mini_SLURM
0.677572910213509,3.1925985738978646e-5,0.594059405940594,approach,glmnet,logLoss,100,words-mini_SLURM
0.6776075621264489,-2.7259272009638735e-6,0.594059405940594,approaches,glmnet,logLoss,100,words-mini_SLURM
0.6775485497880787,5.628641116928179e-5,0.38613861386138615,approved,glmnet,logLoss,100,words-mini_SLURM
0.677608790124023,-3.953924775035311e-6,0.405940594059406,approximately,glmnet,logLoss,100,words-mini_SLURM
0.6776048361992479,0,1,archive,glmnet,logLoss,100,words-mini_SLURM
0.6778015058861506,-1.9666968690268405e-4,0.9504950495049505,arrows,glmnet,logLoss,100,words-mini_SLURM
0.677591792295081,1.304390416689838e-5,0.45544554455445546,aspects,glmnet,logLoss,100,words-mini_SLURM
0.6777187781353354,-1.139419360874916e-4,0.5841584158415841,assay,glmnet,logLoss,100,words-mini_SLURM
0.67766394111399475,-5.9104914746810344e-5,0.4257425742574258,assays,glmnet,logLoss,100,words-mini_SLURM
0.6778282552330225,-2.234190337745412e-4,0.7920792079207921,assembled,glmnet,logLoss,100,words-mini_SLURM
0.6778636993005792,-2.5886310133127477e-4,0.8613861386138614,assembly,glmnet,logLoss,100,words-mini_SLURM
0.677545937967189,5.8898232058957056e-5,0.32673267326732675,assess,glmnet,logLoss,100,words-mini_SLURM
0.6773614892245509,2.4334697469707844e-4,0.1782178217821782,assessed,glmnet,logLoss,100,words-mini_SLURM
0.6776791325764695,-7.429637722156102e-5,0.27722772277227725,assessing,glmnet,logLoss,100,words-mini_SLURM
0.6779540051372319,-3.491689379839791e-4,0.801980198019802,assigned,glmnet,logLoss,100,words-mini_SLURM
0.6776048361992479,0,1,assignment,glmnet,logLoss,100,words-mini_SLURM
0.6775073095492468,9.752665000117844e-5,0.37623762376237624,assistance,glmnet,logLoss,100,words-mini_SLURM
0.6775419522440363,6.288395521159007e-5,0.10891089108910892,association,glmnet,logLoss,100,words-mini_SLURM
0.6777176410829514,-1.1280488370346564e-4,0.7029702970297029,assumed|released,glmnet,logLoss,100,words-mini_SLURM
0.6779469011604577,-3.420649612098092e-4,0.9504950495049505,asterisk|conclude,glmnet,logLoss,100,words-mini_SLURM
0.6805268298323406,-0.00292199363309264,0.9603960396039604,atcc,glmnet,logLoss,100,words-mini_SLURM
0.6776578203161455,-5.298411689758087e-5,0.6534653465346535,atp|cytoplasmic|decreasing|proportion|views,glmnet,logLoss,100,words-mini_SLURM
0.6776312955514766,-2.6459352228669353e-5,0.48514851485148514,attachment|contributing|duplicate|establish|molecule|promoter|tagged|unclear|utilizing,glmnet,logLoss,100,words-mini_SLURM
0.6762165799170055,0.00138825628224248,0.1782178217821782,attributed,glmnet,logLoss,100,words-mini_SLURM
0.6800441050145317,-0.00243926881528377,0.8415841584158416,attribution|commons|creative|file|grp1|license,glmnet,logLoss,100,words-mini_SLURM
0.6775444380464739,6.039815277403271e-5,0.5544554455445545,authors,glmnet,logLoss,100,words-mini_SLURM
0.67824854336813,-6.437071688820684e-4,0.8514851485148515,availability,glmnet,logLoss,100,words-mini_SLURM
0.6778484264029326,-2.4359020368469597e-4,1,average,glmnet,logLoss,100,words-mini_SLURM
0.6793331799934739,-0.00172834379422592,0.9405940594059404,background,glmnet,logLoss,100,words-mini_SLURM
0.6779238667609181,-3.1903056167015276e-4,0.9504950495049505,bacteria,glmnet,logLoss,100,words-mini_SLURM
0.6773637681321608,2.4106806708712456e-4,0.0396039603960396,bacterial,glmnet,logLoss,100,words-mini_SLURM
0.6776020626374125,2.7735618354229885e-6,0.6039603960396039,bacterium,glmnet,logLoss,100,words-mini_SLURM
0.6773193615391884,2.8547466005957034e-4,0.16831683168316833,band,glmnet,logLoss,100,words-mini_SLURM
0.6774551461064872,1.4969009276077916e-4,0.4158415841584158,bands,glmnet,logLoss,100,words-mini_SLURM
0.6777794685067281,-1.7463230748016034e-4,0.7425742574257426,bar,glmnet,logLoss,100,words-mini_SLURM
0.6764075437899886,0.00119729240925936,0.07920792079207921,bars,glmnet,logLoss,100,words-mini_SLURM
0.6776535634342312,-4.872723498328124e-5,0.8712871287128713,base,glmnet,logLoss,100,words-mini_SLURM
0.6770218073921178,5.83028807130126e-4,0.37623762376237624,based,glmnet,logLoss,100,words-mini_SLURM
0.6775724704335376,3.236576571030714e-5,0.3069306930693069,bases,glmnet,logLoss,100,words-mini_SLURM
0.677274765218094,3.30070981153896e-4,0.36633663366336633,basic,glmnet,logLoss,100,words-mini_SLURM
0.6776084560487662,-3.6198495182437895e-6,0.8118811881188119,basis,glmnet,logLoss,100,words-mini_SLURM
0.6760148801194313,0.0015899560798166,0.1485148514851485,bd|loading|rad,glmnet,logLoss,100,words-mini_SLURM
0.6776048361992479,0,1,bead,glmnet,logLoss,100,words-mini_SLURM
0.6776446319337848,-3.9795734536829386e-5,0.8316831683168316,belonging,glmnet,logLoss,100,words-mini_SLURM
0.6775599972763966,4.483892285134239e-5,0.06930693069306931,belong|questions,glmnet,logLoss,100,words-mini_SLURM
0.6776334150519261,-2.857885267815163e-5,0.6435643564356436,beta,glmnet,logLoss,100,words-mini_SLURM
0.6777279971057317,-1.2316090648378797e-4,0.6237623762376238,binding,glmnet,logLoss,100,words-mini_SLURM
0.6777990026728925,-1.9416647364456363e-4,0.9405940594059404,binds,glmnet,logLoss,100,words-mini_SLURM
0.6779200673720748,-3.152311728268353e-4,0.8613861386138614,bind|link|partial,glmnet,logLoss,100,words-mini_SLURM
0.6781731571354231,-5.68320936175204e-4,0.7920792079207921,bio,glmnet,logLoss,100,words-mini_SLURM
0.6776811420932304,-7.630589398244236e-5,0.8514851485148515,biochemical,glmnet,logLoss,100,words-mini_SLURM
0.6776681096597414,-6.327346049350702e-5,0.6237623762376238,biological,glmnet,logLoss,100,words-mini_SLURM
0.6775616518213005,4.3184377947480534e-5,0.27722772277227725,biology,glmnet,logLoss,100,words-mini_SLURM
0.6778219624011725,-2.1712620192460008e-4,0.7524752475247525,bioproject,glmnet,logLoss,100,words-mini_SLURM
0.6745671022668092,0.00303773393243877,0.0198019801980198,biosynthesis,glmnet,logLoss,100,words-mini_SLURM
0.6775438814869291,6.0954712318816995e-5,0.27722772277227725,biotechnology,glmnet,logLoss,100,words-mini_SLURM
0.6776620351799324,-5.719898068445861e-5,0.9207920792079208,black,glmnet,logLoss,100,words-mini_SLURM
0.6774730926154078,1.3174358384016038e-4,0.21782178217821785,blast,glmnet,logLoss,100,words-mini_SLURM
0.6778887325831285,-2.838963838805997e-4,0.7227722772277227,blocked|monoclonal,glmnet,logLoss,100,words-mini_SLURM
0.6780491020746313,-4.4426587538337614e-4,0.6633663366336634,block|transmembrane,glmnet,logLoss,100,words-mini_SLURM
0.677680283560538,-7.544736129005969e-5,0.504950495049505,blood,glmnet,logLoss,100,words-mini_SLURM
0.675904837581808,0.00169999861743996,0.39603960396039606,blotting|cold|exclusion|panels|probes,glmnet,logLoss,100,words-mini_SLURM
0.6778225609678629,-2.1772476861492415e-4,0.9306930693069309,blot|encodes|transcript,glmnet,logLoss,100,words-mini_SLURM
0.6773377906665827,2.6704553266521103e-4,0.297029702970297,blue,glmnet,logLoss,100,words-mini_SLURM
0.6776308414597942,-2.6005260546302367e-5,0.8316831683168316,body|strong,glmnet,logLoss,100,words-mini_SLURM
0.6788098013109933,-0.00120496511174539,0.9603960396039604,borne,glmnet,logLoss,100,words-mini_SLURM
0.6773991298481822,2.0570635106575977e-4,0.099009900990099,bottom,glmnet,logLoss,100,words-mini_SLURM
0.6775802097492694,2.4626449978581988e-5,0.18811881188118812,bound,glmnet,logLoss,100,words-mini_SLURM
0.6774576938696915,1.471423295564822e-4,0.21782178217821785,bovine,glmnet,logLoss,100,words-mini_SLURM
0.6772921258423517,3.127103568962841e-4,0.45544554455445546,box,glmnet,logLoss,100,words-mini_SLURM
0.680707093329681,-0.0031022571304331,0.693069306930693,boxes,glmnet,logLoss,100,words-mini_SLURM
0.6787546233180368,-0.00114978711878888,0.8910891089108911,bp,glmnet,logLoss,100,words-mini_SLURM
0.6775082744167208,9.65617825271492e-5,0.0198019801980198,briefly,glmnet,logLoss,100,words-mini_SLURM
0.6773138826542867,2.909535449612255e-4,0.25742574257425743,broad,glmnet,logLoss,100,words-mini_SLURM
0.6775730295598855,3.180663936241945e-5,0.3069306930693069,broth,glmnet,logLoss,100,words-mini_SLURM
0.6777800607960824,-1.752245968345001e-4,0.9504950495049505,buffer,glmnet,logLoss,100,words-mini_SLURM
0.6769315272639064,6.733089353415656e-4,0.18811881188118812,buffered,glmnet,logLoss,100,words-mini_SLURM
0.6789051190768018,-0.0013002828775539,0.801980198019802,built,glmnet,logLoss,100,words-mini_SLURM
0.6772281552002565,3.766809989914632e-4,0.3069306930693069,ca,glmnet,logLoss,100,words-mini_SLURM
0.6776048361992479,0,1,calculate,glmnet,logLoss,100,words-mini_SLURM
0.6777649027710775,-1.6006657182954245e-4,0.6336633663366337,calculated,glmnet,logLoss,100,words-mini_SLURM
0.6773730036344288,2.318325648191788e-4,0.19801980198019803,called,glmnet,logLoss,100,words-mini_SLURM
0.677715490443784,-1.1065424453604587e-4,1,candidate,glmnet,logLoss,100,words-mini_SLURM
0.6776620369548173,-5.7200755569364325e-5,0.8613861386138614,capable|dominated|gradient|supports,glmnet,logLoss,100,words-mini_SLURM
0.6779399890737686,-3.351528745206833e-4,0.7722772277227723,capacity|chosen|cleavage|inactivated|preliminary|quantify|sections|stages|surprisingly|weak,glmnet,logLoss,100,words-mini_SLURM
0.6777634684612871,-1.5863226203916003e-4,0.8613861386138614,carbon|inhibited,glmnet,logLoss,100,words-mini_SLURM
0.6776282786642087,-2.3442464960776732e-5,0.6732673267326733,care,glmnet,logLoss,100,words-mini_SLURM
0.6778863628700637,-2.815266708157127e-4,0.9504950495049505,carried,glmnet,logLoss,100,words-mini_SLURM
0.6776149239548243,-1.0087755576315692e-5,0.5247524752475248,carry,glmnet,logLoss,100,words-mini_SLURM
0.6773092248398208,2.9561135942712813e-4,0.2376237623762376,carrying,glmnet,logLoss,100,words-mini_SLURM
0.6776512236201551,-4.638742090712355e-5,0.99009900990099,categories,glmnet,logLoss,100,words-mini_SLURM
0.6775187106779604,8.612552128750561e-5,0.38613861386138615,caused,glmnet,logLoss,100,words-mini_SLURM
0.6779338216339927,-3.289854347447996e-4,0.6336633663366337,causing,glmnet,logLoss,100,words-mini_SLURM
0.6775936077601018,1.1228439146138136e-5,0.2376237623762376,cdna,glmnet,logLoss,100,words-mini_SLURM
0.6787068075270206,-0.00110197132777267,0.8613861386138614,cell,glmnet,logLoss,100,words-mini_SLURM
0.6783150781279191,-7.102419286711958e-4,0.7425742574257426,cells,glmnet,logLoss,100,words-mini_SLURM
0.677637287489766,-3.2451290518098475e-5,0.6138613861386139,cellular,glmnet,logLoss,100,words-mini_SLURM
0.6777915394791104,-1.867032798624768e-4,0.8613861386138614,center,glmnet,logLoss,100,words-mini_SLURM
0.6764147416751379,0.00119009452411,0.39603960396039606,central,glmnet,logLoss,100,words-mini_SLURM
0.6776126983688499,-7.862169601913216e-6,0.6138613861386139,centrifugation,glmnet,logLoss,100,words-mini_SLURM
0.6779104410724555,-3.0560487320752117e-4,0.9207920792079208,centrifuged,glmnet,logLoss,100,words-mini_SLURM
0.6778976846616881,-2.9284846244015394e-4,1,cfu,glmnet,logLoss,100,words-mini_SLURM
0.6775602812378033,4.455496144462057e-5,0.3069306930693069,chain,glmnet,logLoss,100,words-mini_SLURM
0.6781219501851697,-5.171139859218021e-4,0.8712871287128713,challenge,glmnet,logLoss,100,words-mini_SLURM
0.6776048361992479,0,1,chamber,glmnet,logLoss,100,words-mini_SLURM
0.6774366329517462,1.6820324750177473e-4,0.32673267326732675,change,glmnet,logLoss,100,words-mini_SLURM
0.6786806735895717,-0.00107583739032379,0.7722772277227723,changed,glmnet,logLoss,100,words-mini_SLURM
0.6777959288907055,-1.910926914575617e-4,0.8910891089108911,characteristic,glmnet,logLoss,100,words-mini_SLURM
0.6777799611657888,-1.7512496654081833e-4,0.6831683168316832,characteristics,glmnet,logLoss,100,words-mini_SLURM
0.6778100697509655,-2.0523355171753188e-4,0.6138613861386139,characterization,glmnet,logLoss,100,words-mini_SLURM
0.6774871762654375,1.1765993381041008e-4,0.4257425742574258,characterized,glmnet,logLoss,100,words-mini_SLURM
0.6777076158281582,-1.027796289102545e-4,0.6534653465346535,characterize|linear,glmnet,logLoss,100,words-mini_SLURM
0.6775760167953676,2.881940388033133e-5,0.13861386138613865,checked,glmnet,logLoss,100,words-mini_SLURM
0.6774969838997547,1.078522994932829e-4,0.4356435643564357,check|optimal,glmnet,logLoss,100,words-mini_SLURM
0.677556878774089,4.795742515895096e-5,0.4257425742574258,chemical,glmnet,logLoss,100,words-mini_SLURM
0.6780131897499152,-4.08353550667262e-4,0.7722772277227723,china|multidrug,glmnet,logLoss,100,words-mini_SLURM
0.6775302200740886,7.461612515935467e-5,0.5247524752475248,chromatography,glmnet,logLoss,100,words-mini_SLURM
0.6797279414684472,-0.00212310526919923,0.9108910891089108,chromosomal,glmnet,logLoss,100,words-mini_SLURM
0.6782068665069695,-6.020303077215461e-4,0.7920792079207921,chromosome|determinants|luria,glmnet,logLoss,100,words-mini_SLURM
0.6778330487380451,-2.2821253879712344e-4,0.900990099009901,chronic,glmnet,logLoss,100,words-mini_SLURM
0.6776163200201856,-1.1483820937630009e-5,0.9702970297029704,circles,glmnet,logLoss,100,words-mini_SLURM
0.6773438889607827,2.609472384652589e-4,0.297029702970297,class,glmnet,logLoss,100,words-mini_SLURM
0.6778816830082495,-2.768468090015297e-4,0.7227722772277227,classes,glmnet,logLoss,100,words-mini_SLURM
0.6774233783924045,1.814578068434214e-4,0.37623762376237624,classical|emergence|spotted,glmnet,logLoss,100,words-mini_SLURM
0.6776121127169289,-7.276517680954164e-6,0.9603960396039604,classification,glmnet,logLoss,100,words-mini_SLURM
0.6776048361992479,0,1,classified,glmnet,logLoss,100,words-mini_SLURM
0.6776042126882881,6.235109598629052e-7,0.48514851485148514,clinical,glmnet,logLoss,100,words-mini_SLURM
0.6776263846250522,-2.1548425804263083e-5,0.8613861386138614,clone,glmnet,logLoss,100,words-mini_SLURM
0.6776048361992479,0,1,cloned,glmnet,logLoss,100,words-mini_SLURM
0.6782155267944514,-6.106905952034669e-4,0.9603960396039604,clones,glmnet,logLoss,100,words-mini_SLURM
0.6789181552513439,-0.00131331905209597,0.9603960396039604,cloning,glmnet,logLoss,100,words-mini_SLURM
0.6776181029551798,-1.326675593182891e-5,0.8613861386138614,close,glmnet,logLoss,100,words-mini_SLURM
0.6776048361992479,0,1,closed,glmnet,logLoss,100,words-mini_SLURM
0.6774602879577424,1.445482415055599e-4,0.36633663366336633,closely,glmnet,logLoss,100,words-mini_SLURM
0.6775637310407413,4.1105158506637984e-5,0.3069306930693069,closer|imply|regulatory,glmnet,logLoss,100,words-mini_SLURM
0.6800506697304997,-0.00244583353125171,0.7524752475247525,cluster,glmnet,logLoss,100,words-mini_SLURM
0.6776048361992479,0,1,clustered,glmnet,logLoss,100,words-mini_SLURM
0.6777291180852605,-1.2428188601254497e-4,0.7227722772277227,clustering,glmnet,logLoss,100,words-mini_SLURM
0.6780040122625238,-3.991760632758856e-4,0.9801980198019802,clusters,glmnet,logLoss,100,words-mini_SLURM
0.6775690472139826,3.578898526535035e-5,0.19801980198019803,cm,glmnet,logLoss,100,words-mini_SLURM
0.6772384811362258,3.6635506302218346e-4,0.3069306930693069,coated,glmnet,logLoss,100,words-mini_SLURM
0.6776339606013915,-2.912440214353218e-5,0.5445544554455446,coding,glmnet,logLoss,100,words-mini_SLURM
0.6744052489045322,0.0031995872947157,0.2376237623762376,codon,glmnet,logLoss,100,words-mini_SLURM
