cv_metric_AUC,logLoss,AUC,prAUC,Accuracy,Kappa,F1,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,Detection_Rate,Balanced_Accuracy,method,seed,dataset
0.862643268268268,0.589883064841829,0.874474474474474,0.826565036743192,0.74390243902439,0.463551401869159,0.8,0.933333333333333,0.513513513513513,0.7,0.863636363636364,0.7,0.933333333333333,0.51219512195122,0.723423423423423,glmnet,100,400_papers_glmnet
0.869067517517518,0.589306921733736,0.824624624624625,0.782557156072041,0.74390243902439,0.474037874160049,0.783505154639175,0.844444444444444,0.621621621621622,0.730769230769231,0.766666666666667,0.730769230769231,0.844444444444444,0.463414634146341,0.733033033033033,glmnet,101,400_papers_glmnet
0.86797454954955,0.575293908908713,0.84024024024024,0.816191843356309,0.768292682926829,0.51943244910549,0.811881188118812,0.911111111111111,0.594594594594595,0.732142857142857,0.846153846153846,0.732142857142857,0.911111111111111,0.5,0.752852852852853,glmnet,102,400_papers_glmnet
0.852432082082082,0.577952542701228,0.884684684684685,0.856049324812052,0.75609756097561,0.492888064316636,0.803921568627451,0.911111111111111,0.567567567567568,0.719298245614035,0.84,0.719298245614035,0.911111111111111,0.5,0.739339339339339,glmnet,103,400_papers_glmnet
0.865460610610611,0.584500102459005,0.830630630630631,0.796384126939697,0.74390243902439,0.471454880294659,0.787878787878788,0.866666666666667,0.594594594594595,0.722222222222222,0.785714285714286,0.722222222222222,0.866666666666667,0.475609756097561,0.730630630630631,glmnet,104,400_papers_glmnet
0.875508233233233,0.598410999376896,0.822222222222222,0.800786520963294,0.731707317073171,0.433772755806654,0.796296296296296,0.955555555555556,0.459459459459459,0.682539682539683,0.894736842105263,0.682539682539683,0.955555555555556,0.524390243902439,0.707507507507508,glmnet,105,400_papers_glmnet
0.852432182182182,0.57103539358827,0.887387387387387,0.857939272494528,0.792682926829268,0.565732087227414,0.711864406779661,0.567567567567568,0.977777777777778,0.954545454545454,0.733333333333333,0.954545454545455,0.567567567567568,0.25609756097561,0.772672672672673,glmnet,106,400_papers_glmnet
0.863079379379379,0.57084492856513,0.882882882882883,0.861018750997965,0.731707317073171,0.439403356121815,0.633333333333333,0.513513513513513,0.911111111111111,0.826086956521739,0.694915254237288,0.826086956521739,0.513513513513513,0.231707317073171,0.712312312312312,glmnet,107,400_papers_glmnet
0.859448323323323,0.580304837211969,0.870870870870871,0.826752632017255,0.804878048780488,0.596307692307692,0.75,0.648648648648649,0.933333333333333,0.888888888888889,0.763636363636364,0.888888888888889,0.648648648648649,0.292682926829268,0.790990990990991,glmnet,108,400_papers_glmnet
0.84657952952953,0.55560966530228,0.914114114114114,0.892604939963253,0.780487804878049,0.543599257884972,0.823529411764706,0.933333333333333,0.594594594594595,0.736842105263158,0.88,0.736842105263158,0.933333333333333,0.51219512195122,0.763963963963964,glmnet,109,400_papers_glmnet
