perf_metric,perf_metric_diff,pvalue,lower,upper,feat,method,perf_metric_name,seed,dataset
0.5899460218397706,-6.295699794189868e-5,0.8514851485148515,0.5898290304360281,0.5900447652465983,ability,glmnet,logLoss,100,400_papers_glmnet
0.5900662569434547,-1.831921016259841e-4,0.8316831683168316,0.5897360716309838,0.5904052652237364,absence,glmnet,logLoss,100,400_papers_glmnet
0.5897162524739304,1.6681236789828358e-4,0.099009900990099,0.5894526506384351,0.5899172716300475,absent,glmnet,logLoss,100,400_papers_glmnet
0.5901789713889368,-2.959065471080935e-4,1,0.589901410057997,0.5904311576634546,abundance,glmnet,logLoss,100,400_papers_glmnet
0.5900476807266172,-1.646158847884438e-4,0.9504950495049505,0.5898678617059642,0.5901877897324016,abundant,glmnet,logLoss,100,400_papers_glmnet
0.5899308927618944,-4.782792006563508e-5,0.99009900990099,0.5898837651031732,0.5899744698830743,access,glmnet,logLoss,100,400_papers_glmnet
0.5906657832639168,-7.827184220881023e-4,0.99009900990099,0.5899931391607767,0.5911959816730271,accession,glmnet,logLoss,100,400_papers_glmnet
0.5899273905015223,-4.432565969358926e-5,0.6336633663366337,0.589725835373326,0.5901326130167679,accordance,glmnet,logLoss,100,400_papers_glmnet
0.5899766458703519,-9.358102852319304e-5,0.7920792079207921,0.5897143038432437,0.5902198727965814,account,glmnet,logLoss,100,400_papers_glmnet
0.58992093195405515,-3.7867112226419586e-5,0.8910891089108911,0.5898609522744449,0.5899800866595171,accumulation,glmnet,logLoss,100,400_papers_glmnet
0.5898752053762145,7.859465614212802e-6,0.297029702970297,0.5898607267745362,0.5898909876093094,accurate,glmnet,logLoss,100,400_papers_glmnet
0.58981892766654,6.413717528874763e-5,0.2079207920792079,0.5897284695111471,0.5899035985565948,acetate,glmnet,logLoss,100,400_papers_glmnet
0.5899117094218774,-2.8644580048697858e-5,0.5544554455445545,0.589676568472646,0.5901679805113257,achieved,glmnet,logLoss,100,400_papers_glmnet
0.5899714609544701,-8.839611264133129e-5,0.9504950495049505,0.5898582083464026,0.5900717879281463,acid,glmnet,logLoss,100,400_papers_glmnet
0.5897724787316763,1.1058611015246632e-4,0.12871287128712872,0.5896130116150755,0.5899183905763096,acids,glmnet,logLoss,100,400_papers_glmnet
0.5899413754871846,-5.8310645355885704e-5,0.7821782178217822,0.5897923272374296,0.5900753832834499,acknowledge,glmnet,logLoss,100,400_papers_glmnet
0.5867847836085422,0.00309828123328648,0.0198019801980198,0.5830424068620612,0.5895024671332041,acknowledgments,glmnet,logLoss,100,400_papers_glmnet
0.5899335167514572,-5.0451909628490554e-5,0.5841584158415841,0.5894703769999828,0.5903535037469679,acquired,glmnet,logLoss,100,400_papers_glmnet
0.5898972681567655,-1.4203314936733769e-5,0.6336633663366337,0.5897295578567547,0.5900362222178493,acquisition,glmnet,logLoss,100,400_papers_glmnet
0.5900780746180267,-1.9500977619801851e-4,0.8613861386138614,0.589772123151845,0.5903584562605495,action,glmnet,logLoss,100,400_papers_glmnet
0.5898972602353941,-1.419539356539712e-5,0.5247524752475248,0.5898466803710793,0.5899457819844075,activated,glmnet,logLoss,100,400_papers_glmnet
0.5900555288520104,-1.7246401018167212e-4,0.7722772277227723,0.5896987225894331,0.5904874600807154,activation,glmnet,logLoss,100,400_papers_glmnet
0.5900455019937514,-1.624371519226564e-4,0.8514851485148515,0.5897361448640989,0.5902811612427213,active,glmnet,logLoss,100,400_papers_glmnet
0.58999391981028,-1.1085496845131272e-4,0.7722772277227723,0.5896105481618351,0.5902477162239785,activities,glmnet,logLoss,100,400_papers_glmnet
0.590048679778938,-1.656149371093152e-4,0.7722772277227723,0.5895692883251771,0.5904315625010903,activity,glmnet,logLoss,100,400_papers_glmnet
0.5898715356518205,1.1529190008241486e-5,0.45544554455445546,0.5897274741889542,0.5900302992693269,acts,glmnet,logLoss,100,400_papers_glmnet
0.5898388080183884,4.425682344033621e-5,0.2079207920792079,0.5897508116301023,0.5899303554857319,acute,glmnet,logLoss,100,400_papers_glmnet
0.5898794205665288,3.6442752999743537e-6,0.4752475247524752,0.5897907898432231,0.5899576871411318,adaptation,glmnet,logLoss,100,400_papers_glmnet
0.5899163813489521,-3.331650712334877e-5,0.6831683168316832,0.5898203472668418,0.5899710615602143,adapted,glmnet,logLoss,100,400_papers_glmnet
0.5900184697624208,-1.3540492059205267e-4,0.8613861386138614,0.5897163655942623,0.5902595943917243,added,glmnet,logLoss,100,400_papers_glmnet
0.5898944246622444,-1.1359820415668407e-5,0.8712871287128713,0.5898756800476649,0.5899093517025638,adding,glmnet,logLoss,100,400_papers_glmnet
0.5898156463992655,6.741844256319407e-5,0.27722772277227725,0.5894787407982518,0.5902114376742634,addition,glmnet,logLoss,100,400_papers_glmnet
0.5897972744118686,8.579042996015307e-5,0.297029702970297,0.5893757931872146,0.5900815617052907,additional,glmnet,logLoss,100,400_papers_glmnet
0.5899396697149296,-5.660487310088502e-5,0.6732673267326733,0.5897705543445767,0.5901254115695206,additionally,glmnet,logLoss,100,400_papers_glmnet
0.5900729602392201,-1.898953973913375e-4,0.7722772277227723,0.5897756802933191,0.590357207164211,address,glmnet,logLoss,100,400_papers_glmnet
0.5896533443344509,2.2972050737779528e-4,0.27722772277227725,0.5893544042603783,0.5899509893720789,adjacent,glmnet,logLoss,100,400_papers_glmnet
0.5900675425065246,-1.8447766469587012e-4,0.9801980198019802,0.5898533332180365,0.5902523501301952,adjusted,glmnet,logLoss,100,400_papers_glmnet
0.5900637330758073,-1.806682339785537e-4,0.9603960396039604,0.5898537127741702,0.5902565141444891,administered,glmnet,logLoss,100,400_papers_glmnet
0.5899042889480197,-2.12241061909868e-5,0.7425742574257426,0.5898407323733197,0.5899610343714332,administration,glmnet,logLoss,100,400_papers_glmnet
0.589942992453443,-5.992761161421889e-5,0.8316831683168316,0.5898271604021682,0.5900481807238349,advantage,glmnet,logLoss,100,400_papers_glmnet
0.5902628207398963,-3.797558980676019e-4,0.801980198019802,0.5895602783855216,0.5908836129980144,affect,glmnet,logLoss,100,400_papers_glmnet
0.589878133619872,4.931221956772092e-6,0.45544554455445546,0.589621736520193,0.5901518095458712,affected,glmnet,logLoss,100,400_papers_glmnet
0.5897563718005043,1.266930413243994e-4,0.0099009900990099,0.5896265802633451,0.5898665059355506,affecting,glmnet,logLoss,100,400_papers_glmnet
0.5897767428988948,1.0632194293391796e-4,0.099009900990099,0.5896764730019584,0.5899024216573385,affects,glmnet,logLoss,100,400_papers_glmnet
0.589894484632198,-1.1419790369227025e-5,0.6831683168316832,0.5898419653102078,0.589943781152549,affinity,glmnet,logLoss,100,400_papers_glmnet
0.5899163027205913,-3.3237878762526485e-5,0.7425742574257426,0.5898034750253114,0.5900097677158255,agar,glmnet,logLoss,100,400_papers_glmnet
0.5899607857578504,-7.772091602165077e-5,0.7722772277227723,0.5898048433021894,0.5900641919426005,agarose,glmnet,logLoss,100,400_papers_glmnet
0.5899285615713775,-4.549672954878847e-5,0.7227722772277227,0.5897801732524105,0.5900549672727778,agent,glmnet,logLoss,100,400_papers_glmnet
0.5906144436484796,-7.31378806650862e-4,1,0.5899021003955789,0.5915233376964537,agents,glmnet,logLoss,100,400_papers_glmnet
0.5897381073816549,1.449574601738446e-4,0.1782178217821782,0.5894125656033699,0.589975452129794,agreement,glmnet,logLoss,100,400_papers_glmnet
0.5899173168148858,-3.425197305706451e-5,0.9603960396039604,0.5898775764481001,0.5899556127667295,albumin,glmnet,logLoss,100,400_papers_glmnet
0.5898778643415867,5.200500241997474e-6,0.4455445544554455,0.589793521746866,0.5899473051232023,aldrich,glmnet,logLoss,100,400_papers_glmnet
