perf_metric,perf_metric_diff,pvalue,lower,upper,feat,method,perf_metric_name,seed,dataset
0.6775689562251908,3.587997233467366e-5,0.1782178217821782,0.6775393676435141,0.6776235224961892,ab,glmnet,logLoss,100,words-mini
0.6776188379738078,-1.4001776282412948e-5,0.6633663366336634,0.6775004512230681,0.677697025979533,ability,glmnet,logLoss,100,words-mini
0.6776000486242488,4.787573276598955e-6,0.22772277227722773,0.6775913392105823,0.6776129721609555,absence,glmnet,logLoss,100,words-mini
0.6771113804983533,4.934556991721406e-4,0.38613861386138615,0.6762199295130975,0.678462332146196,absent,glmnet,logLoss,100,words-mini
0.6779299324014099,-3.2509620388443405e-4,0.8910891089108911,0.6773774583214704,0.6781305821193019,absorbance,glmnet,logLoss,100,words-mini
0.6770374257489888,5.674104485365872e-4,0.04950495049504951,0.6759681978062024,0.6776078502763996,abundance,glmnet,logLoss,100,words-mini
0.6777571093149278,-1.5227311740240168e-4,0.6732673267326733,0.6775263869296537,0.6781796810475363,abundant|avoid|extensively|interface,glmnet,logLoss,100,words-mini
0.6776048361975254,0,1,0.6776048361975254,0.6776048361975254,accessible,glmnet,logLoss,100,words-mini
0.6797410571436578,-0.00213622094613241,0.8514851485148515,0.6765324097189365,0.6817164651841631,accession,glmnet,logLoss,100,words-mini
0.6775886566155492,1.6179581976194513e-5,0.13861386138613865,0.6775567252415082,0.6776062359316922,access|apparent,glmnet,logLoss,100,words-mini
0.6770897465858321,5.150896116933312e-4,0.26732673267326734,0.6761558486419759,0.6782543399848447,accordance,glmnet,logLoss,100,words-mini
0.6778211369169311,-2.1630071940570428e-4,0.8217821782178217,0.6775279378469848,0.6782437646050066,account,glmnet,logLoss,100,words-mini
0.6774702804045521,1.345557929732788e-4,0.0594059405940594,0.6772223197978166,0.6776048361975254,accounting,glmnet,logLoss,100,words-mini
0.6774367357402595,1.6810045726589615e-4,0.4158415841584158,0.6765199133755043,0.6780415933283248,accumulated,glmnet,logLoss,100,words-mini
0.6776046805243479,1.5567317757092525e-7,0.504950495049505,0.6775995692785278,0.6776085943636468,accumulation,glmnet,logLoss,100,words-mini
0.6775393260976605,6.551009986488499e-5,0.0891089108910891,0.6774044215046515,0.6776098557345503,accuracy,glmnet,logLoss,100,words-mini
0.6776712303035984,-6.6394106073008885e-05,0.9405940594059404,0.6775993854770932,0.6777642165318766,accurate,glmnet,logLoss,100,words-mini
0.6776818127224902,-7.697652496474472e-5,0.6336633663366337,0.677464235861064,0.6778277143560796,acetate,glmnet,logLoss,100,words-mini
0.6776034803070418,1.3558904836674657e-6,0.36633663366336633,0.6775479374134892,0.6776704741016424,achieved,glmnet,logLoss,100,words-mini
0.6775370917531609,6.774444436452587e-5,0.3465346534653465,0.6771308019196618,0.6779575644375204,acid,glmnet,logLoss,100,words-mini
0.6778003387198908,-1.9550252236533172e-4,0.8415841584158416,0.6775232812437005,0.6781485566183255,acids,glmnet,logLoss,100,words-mini
0.6773826725974821,2.221636000433458e-4,0.26732673267326734,0.6767883821203594,0.6776535987153322,acknowledge,glmnet,logLoss,100,words-mini
0.6776472647929465,-4.242859542102906e-5,0.5643564356435643,0.6768250327650182,0.6783402842340326,acknowledgments,glmnet,logLoss,100,words-mini
0.6776202455789376,-1.5409381412201384e-5,0.5742574257425742,0.6775924674388211,0.6776755345184339,acquire,glmnet,logLoss,100,words-mini
0.677603804102322,1.0320952034126307e-6,0.3465346534653465,0.6776005212057911,0.6776053680451883,acquired,glmnet,logLoss,100,words-mini
0.677243447571788,3.613886257374243e-4,0.15841584158415842,0.6768753155269759,0.677801347114414,acquisition|intrinsic,glmnet,logLoss,100,words-mini
0.6772553254383341,3.4951075919131824e-4,0.1782178217821782,0.6763913554782945,0.6778339866760469,act,glmnet,logLoss,100,words-mini
0.6775825804531863,2.2255744339116923e-5,0.6237623762376238,0.6769134211767376,0.6779427940154027,acting,glmnet,logLoss,100,words-mini
0.6775698191738908,3.501702363462034e-5,0.5148514851485149,0.6770987949581712,0.6778400433853842,action,glmnet,logLoss,100,words-mini
0.6775504975852163,5.433861230907944e-5,0.0396039603960396,0.6774911972403656,0.67760268934368,activate,glmnet,logLoss,100,words-mini
0.6776028321652767,2.004032248703602e-6,0.48514851485148514,0.6775729017437806,0.6776277464974857,activated,glmnet,logLoss,100,words-mini
0.6775612823242895,4.3553873235957496e-5,0.2871287128712871,0.6774400344404466,0.6777024981986043,activation,glmnet,logLoss,100,words-mini
0.6781934994587313,-5.886632612058795e-4,0.8514851485148515,0.6773959678560058,0.6794197880965349,active,glmnet,logLoss,100,words-mini
0.6776482197182889,-4.338352076349583e-5,0.594059405940594,0.6775637327642049,0.6777937709057902,activities,glmnet,logLoss,100,words-mini
0.6783889919842983,-7.841557867728222e-4,0.6831683168316832,0.6771377632792083,0.6801874021361308,activity,glmnet,logLoss,100,words-mini
0.6774031621448321,2.0167405269333472e-4,0.12871287128712872,0.6772179242862976,0.6776841880317466,acute,glmnet,logLoss,100,words-mini
0.6778246469901318,-2.198107926063564e-4,0.9504950495049505,0.677586559073626,0.678321042489188,ad,glmnet,logLoss,100,words-mini
0.6776048361975254,0,1,0.6776048361975254,0.6776048361975254,adaptation,glmnet,logLoss,100,words-mini
0.677884148741562,-2.793125440365696e-4,0.9603960396039604,0.6775957696923203,0.6782071308248937,adapted|biolabs|complexes|middle|millipore,glmnet,logLoss,100,words-mini
0.6777032356148647,-9.839941733924552e-5,0.6237623762376238,0.6772616989532932,0.6781758049319065,adaptive,glmnet,logLoss,100,words-mini
0.6775940877503029,1.0748447222486137e-5,0.4356435643564357,0.6773350681396606,0.6778781991431648,added,glmnet,logLoss,100,words-mini
0.6780154452944309,-4.1060909690548986e-4,0.6831683168316832,0.6772602341739771,0.6790453902502953,adding,glmnet,logLoss,100,words-mini
0.677545221736138,5.96144613874694e-5,0.3465346534653465,0.6771631040220812,0.6779251097191773,addition,glmnet,logLoss,100,words-mini
0.6778357055630995,-2.3086936557403792e-4,0.6732673267326733,0.6763284495572991,0.6787698798263241,additional,glmnet,logLoss,100,words-mini
0.6770646392321694,5.401969653560101e-4,0.1188118811881188,0.6763460248990837,0.6781361927534919,additionally,glmnet,logLoss,100,words-mini
0.6775838109209414,2.1025276583985782e-5,0.07920792079207921,0.6775420631200838,0.6776065375783885,address,glmnet,logLoss,100,words-mini
0.6693082463714735,0.00829658982605197,0.13861386138613865,0.6619073781868123,0.6822569281495956,adjacent,glmnet,logLoss,100,words-mini
0.6776048361975254,0,1,0.6776048361975254,0.6776048361975254,adjusted,glmnet,logLoss,100,words-mini
